id,limit_balance,sex,education,marriage,n_children,age,profession,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
15437,50000.0,2,university,1.0,0,22,2.0,0,0,2,0,0,0.0,25561.0,26951.0,26570.0,28085.0,27009.0,28142.0,2134.0,1000.0,2001.0,910.0,1510.0,500.0,0
4969,50000.0,2,university,1.0,1,41,0.0,2,0,0,0,-1,0.0,33343.0,31392.0,27315.0,-60.0,28890.0,29168.0,1502.0,1000.0,0.0,30070.0,1180.0,1000.0,0
20121,50000.0,2,high school,2.0,2,44,0.0,2,2,2,2,2,0.0,42115.0,41164.0,43658.0,44644.0,43798.0,44912.0,0.0,3500.0,2000.0,0.0,2000.0,2000.0,1
25337,500000.0,2,university,1.0,2,31,2.0,1,-1,-1,-1,0,0.0,0.0,5377.0,4131.0,44588.0,44388.0,5085.0,5377.0,4131.0,44588.0,0.0,0.0,3148.0,0
21165,50000.0,1,university,2.0,0,29,0.0,0,0,0,0,0,-2.0,32312.0,24213.0,24278.0,24750.0,0.0,0.0,1700.0,2000.0,1300.0,0.0,0.0,0.0,0
10835,120000.0,2,university,2.0,1,31,1.0,-2,-2,-2,-2,-2,-2.0,140.0,140.0,4836.0,3780.0,7501.0,3300.0,140.0,4836.0,4034.0,7501.0,3300.0,0.0,1
547,390000.0,1,other,1.0,0,32,0.0,0,0,0,0,0,0.0,26214.0,25100.0,34131.0,31120.0,15768.0,30831.0,6000.0,10778.0,7063.0,7060.0,30009.0,10025.0,0
14590,60000.0,2,high school,1.0,0,25,3.0,0,0,0,0,0,0.0,60340.0,58556.0,57251.0,57826.0,22544.0,26675.0,2200.0,2600.0,2300.0,3000.0,5000.0,2000.0,1
6803,20000.0,1,high school,2.0,0,23,1.5,0,0,-1,0,0,0.0,17010.0,-820.0,19970.0,19580.0,20180.0,20000.0,0.0,21490.0,600.0,600.0,600.0,0.0,0
26986,30000.0,1,university,1.0,2,53,2.0,0,0,0,0,0,0.0,29557.0,30091.0,28247.0,28884.0,29523.0,30672.0,1427.0,2973.0,1500.0,1100.0,2000.0,1000.0,0
8854,290000.0,2,other,2.0,2,24,1.0,-2,-2,-1,-1,-1,0.0,14931.0,15090.0,19239.0,4940.0,93332.0,96112.0,15090.0,19239.0,4975.0,96151.0,5500.0,4000.0,0
24678,30000.0,1,high school,2.0,0,31,1.5,3,2,0,0,0,2.0,30588.0,26860.0,21165.0,21281.0,22938.0,22422.0,0.0,1646.0,762.0,2000.0,0.0,647.0,1
5513,110000.0,2,university,2.0,2,32,0.0,-1,-1,-1,0,-1,-1.0,,1403.0,2684.0,1149.0,715.0,1174.0,1403.0,2684.0,4.0,715.0,1174.0,3805.0,0
8537,210000.0,2,university,1.0,2,42,2.0,-1,-1,-1,-2,-2,-2.0,4221.0,336.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0
4589,110000.0,2,university,2.0,2,25,0.0,1,2,2,0,0,0.0,104871.0,107422.0,101930.0,102111.0,101521.0,100240.0,8000.0,0.0,4000.0,4000.0,3600.0,3500.0,0
16644,240000.0,2,other,2.0,0,26,0.0,1,-1,-1,-2,-1,-1.0,-11.0,3919.0,-23.0,-23.0,7859.0,-2.0,3930.0,0.0,0.0,7882.0,0.0,805.0,0
22090,20000.0,1,university,1.0,1,36,0.0,2,2,2,2,2,2.0,25238.0,25274.0,25026.0,23073.0,22857.0,21143.0,2000.0,1700.0,0.0,1653.0,0.0,1940.0,0
10957,70000.0,1,university,1.0,0,43,1.0,0,0,0,0,0,0.0,93025.0,95655.0,66404.0,31688.0,17317.0,6270.0,3664.0,2127.0,618.0,738.0,125.0,0.0,0
28120,80000.0,2,university,1.0,0,41,0.0,-1,-1,-1,-1,0,,2727.0,1679.0,566.0,61664.0,58281.0,58281.0,1679.0,566.0,61664.0,0.0,0.0,4480.0,0
13309,50000.0,2,university,1.0,2,30,0.0,0,0,0,-2,-2,-2.0,50425.0,51400.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0
21886,200000.0,2,high school,2.0,2,49,1.5,1,-2,-1,-1,-1,-2.0,0.0,0.0,3614.0,714.0,0.0,0.0,0.0,3614.0,721.0,0.0,0.0,6728.0,1
25314,70000.0,2,university,2.0,2,22,0.0,0,0,0,0,0,0.0,72473.0,72189.0,71867.0,64534.0,33683.0,32857.0,3500.0,3427.0,3100.0,1200.0,1700.0,1307.0,0
23560,240000.0,1,university,2.0,1,29,0.0,-1,-1,-1,-1,-1,-2.0,390.0,0.0,390.0,780.0,0.0,0.0,0.0,780.0,780.0,,0.0,0.0,0
15579,100000.0,1,high school,2.0,0,33,1.5,1,-2,-1,2,-1,0.0,0.0,0.0,1991.0,1991.0,93536.0,95373.0,0.0,1991.0,0.0,93536.0,3500.0,8000.0,0
21396,260000.0,1,other,1.0,2,34,0.5,-1,-1,-1,-1,-1,-1.0,49657.0,291.0,51058.0,2351.0,34039.0,291.0,291.0,51058.0,35696.0,34039.0,291.0,291.0,0
17807,180000.0,2,university,2.0,2,25,2.0,0,0,0,2,0,0.0,,172888.0,182533.0,176099.0,178391.0,181986.0,7800.0,14010.0,4.0,6431.0,6600.0,6675.0,0
14912,30000.0,2,university,2.0,1,29,1.0,0,0,2,0,0,-2.0,22501.0,20210.0,8762.0,6200.0,0.0,0.0,2429.0,5.0,1062.0,0.0,0.0,,0
9297,20000.0,1,university,2.0,2,24,2.0,0,0,0,0,0,0.0,,5316.0,6467.0,7500.0,7497.0,8170.0,1300.0,1400.0,1300.0,270.0,795.0,0.0,0
9560,50000.0,1,other,2.0,1,29,0.0,-1,-1,-2,-2,-2,-2.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17962,80000.0,2,other,1.0,1,38,0.0,2,-1,0,0,-1,0.0,389.0,754.0,1965.0,390.0,985.0,370.0,755.0,1800.0,0.0,985.0,0.0,399.0,1
1291,50000.0,1,high school,1.0,1,46,3.0,0,0,0,0,0,0.0,49083.0,27822.0,28702.0,29119.0,29240.0,28664.0,1463.0,1733.0,1150.0,1480.0,1200.0,3135.0,0
23572,200000.0,1,other,1.0,0,28,0.0,-1,-1,-1,-1,-1,-1.0,1867.0,994.0,2058.0,1546.0,2215.0,1828.0,997.0,2064.0,1550.0,2229.0,1833.0,,1
9978,240000.0,2,university,2.0,2,28,2.0,-2,-2,-2,-2,-2,-2.0,1154.0,1154.0,0.0,1954.0,0.0,0.0,1154.0,0.0,1954.0,0.0,0.0,0.0,0
12978,250000.0,2,university,1.0,1,35,2.0,2,0,0,0,0,0.0,92966.0,37341.0,38905.0,35356.0,34978.0,35822.0,1641.0,2205.0,2000.0,2000.0,1000.0,1000.0,1
19369,20000.0,1,other,2.0,2,27,1.0,1,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10918,50000.0,2,high school,1.0,2,47,3.0,2,0,0,0,0,0.0,46666.0,47606.0,48350.0,48786.0,49277.0,50151.0,2100.0,2200.0,2000.0,2000.0,1755.0,1804.0,1
22825,30000.0,2,other,2.0,0,25,0.0,0,0,2,0,0,2.0,19801.0,20449.0,19798.0,20217.0,21435.0,19239.0,3000.0,0.0,700.0,1500.0,0.0,323.0,0
27203,100000.0,2,high school,1.0,0,50,1.5,0,0,0,0,0,0.0,47895.0,48889.0,50099.0,52259.0,53389.0,55519.0,1790.0,2000.0,3000.0,2000.0,3000.0,2041.0,0
16927,160000.0,2,other,2.0,0,32,0.0,-2,-2,-2,-2,-2,-2.0,162.0,-2.0,-2.0,499.0,284.0,1248.0,0.0,0.0,501.0,285.0,1254.0,99.0,0
22809,50000.0,1,high school,2.0,2,47,0.0,0,0,0,0,0,,44681.0,45736.0,46658.0,44441.0,18559.0,17781.0,2100.0,2009.0,2013.0,700.0,1000.0,1000.0,0
3228,360000.0,1,other,2.0,1,26,1.0,1,-2,-2,-2,-1,-1.0,-8.0,-8.0,-8.0,-8.0,1677.0,2600.0,0.0,0.0,0.0,1685.0,2613.0,0.0,0
18269,110000.0,1,university,2.0,0,24,0.0,0,0,0,0,0,0.0,44737.0,39590.0,39457.0,39075.0,39307.0,39564.0,2103.0,2005.0,2006.0,3006.0,3010.0,2013.0,1
21107,280000.0,2,other,2.0,1,29,1.0,-1,-1,-1,-1,-1,-1.0,2187.0,1461.0,53603.0,976.0,20825.0,1159.0,1469.0,53871.0,981.0,20929.0,1164.0,0.0,0
9759,90000.0,2,university,2.0,2,40,2.0,-2,-2,-2,-2,-2,-1.0,9663.0,69279.0,59483.0,3065.0,854.0,2328.0,69616.0,59483.0,26665.0,854.0,2334.0,10825.0,0
10540,130000.0,1,other,1.0,2,40,0.5,0,0,0,0,0,-2.0,25375.0,26128.0,25327.0,25775.0,0.0,0.0,1500.0,1852.0,1300.0,0.0,0.0,0.0,0
7246,340000.0,1,other,2.0,0,31,0.5,0,0,0,0,0,0.0,85292.0,66486.0,62918.0,53322.0,50180.0,57000.0,17241.0,16000.0,13322.0,10005.0,9081.0,9080.0,0
6332,220000.0,2,other,2.0,0,36,0.0,0,0,2,0,0,0.0,13043.0,4111.0,1522.0,5198.0,3974.0,-38.0,2190.0,1.0,3980.0,20.0,0.0,7762.0,0
4110,70000.0,2,university,2.0,0,23,1.0,2,2,2,0,0,2.0,14871.0,17461.0,16892.0,18013.0,19315.0,19859.0,2850.0,0.0,1400.0,1600.0,1000.0,0.0,1
19336,280000.0,2,university,2.0,2,29,0.0,-2,-2,-2,-2,-2,-1.0,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,5017.0,101.0,0
23136,50000.0,2,other,2.0,1,48,2.5,0,0,0,0,0,0.0,47937.0,33816.0,60320.0,36249.0,780.0,0.0,2000.0,2000.0,3293.0,0.0,0.0,0.0,0
20008,20000.0,1,high school,2.0,0,22,3.0,1,2,0,0,0,0.0,18977.0,18374.0,18458.0,18852.0,19546.0,21165.0,0.0,1680.0,1000.0,1000.0,2100.0,0.0,0
15699,50000.0,2,university,1.0,1,36,2.0,0,0,0,0,0,0.0,16906.0,17645.0,18478.0,10279.0,10646.0,10776.0,1314.0,1147.0,348.0,512.0,435.0,190.0,0
6288,310000.0,2,university,1.0,2,35,0.0,0,0,-1,0,0,-1.0,14332.0,8257.0,11505.0,17264.0,10919.0,3185.0,1041.0,11512.0,7271.0,5000.0,3215.0,15558.0,0
18108,50000.0,1,university,2.0,2,24,1.0,-1,0,0,0,2,0.0,48846.0,48136.0,72898.0,36103.0,29384.0,29356.0,1904.0,3700.0,5396.0,6.0,1003.0,1449.0,0
18470,200000.0,2,high school,1.0,1,42,3.0,-1,-1,-1,-2,-1,0.0,535.0,10468.0,0.0,0.0,400.0,400.0,10468.0,0.0,0.0,400.0,0.0,0.0,0
27545,250000.0,2,university,2.0,1,36,1.0,-1,-1,-1,-1,-1,-1.0,396.0,396.0,396.0,3160.0,396.0,396.0,396.0,396.0,3160.0,396.0,396.0,396.0,0
5667,90000.0,2,university,2.0,1,32,2.0,3,2,2,2,0,0.0,27565.0,28613.0,29364.0,28596.0,30120.0,31285.0,1800.0,1500.0,0.0,2000.0,1650.0,1000.0,1
26525,110000.0,2,other,2.0,2,23,0.0,0,0,0,0,0,0.0,78793.0,79182.0,76460.0,60136.0,41872.0,38158.0,3400.0,4000.0,2951.0,1600.0,1540.0,1400.0,0
3006,70000.0,1,high school,2.0,1,25,3.0,1,2,0,0,0,0.0,69447.0,67209.0,56580.0,24991.0,16036.0,16667.0,0.0,4000.0,1500.0,3000.0,2500.0,5000.0,1
3347,100000.0,2,high school,1.0,2,38,3.0,0,0,-1,0,0,0.0,16618.0,-14115.0,51235.0,67368.0,68141.0,64167.0,13514.0,69370.0,20001.0,3000.0,3000.0,3000.0,0
27654,260000.0,1,university,1.0,1,28,2.0,0,0,0,-1,-1,-1.0,26303.0,9408.0,5082.0,7732.0,1379.0,-8.0,5030.0,2025.0,7770.0,1385.0,0.0,1775.0,0
22725,30000.0,2,university,2.0,0,24,2.0,1,2,2,0,0,0.0,15164.0,16607.0,17032.0,17448.0,18507.0,19046.0,2000.0,1000.0,1000.0,1500.0,1000.0,1000.0,1
2732,20000.0,1,other,2.0,1,29,0.5,0,0,0,2,0,0.0,13835.0,14897.0,17512.0,16926.0,17368.0,17959.0,1600.0,3170.0,0.0,1000.0,1000.0,3000.0,0
18761,50000.0,1,university,1.0,2,38,0.0,0,0,0,0,0,0.0,13921.0,14800.0,16394.0,6198.0,7717.0,7722.0,1500.0,2000.0,1091.0,2000.0,500.0,500.0,0
5144,10000.0,2,university,2.0,2,22,2.0,-1,-1,2,0,0,2.0,3646.0,7374.0,6714.0,4432.0,6652.0,6095.0,4000.0,0.0,2000.0,3000.0,0.0,3870.0,0
16756,90000.0,2,high school,1.0,2,35,0.0,2,2,2,0,0,0.0,35077.0,37557.0,29355.0,20046.0,14905.0,15075.0,3407.0,56.0,603.0,553.0,430.0,133.0,0
14246,80000.0,2,university,1.0,1,46,1.0,0,0,0,0,0,0.0,74745.0,76314.0,77344.0,49168.0,48243.0,47810.0,2815.0,2345.0,1763.0,1854.0,1737.0,1774.0,0
12804,500000.0,2,other,1.0,1,33,0.0,2,2,-1,-1,-2,-1.0,1569.0,1379.0,1800.0,0.0,0.0,4012.0,0.0,1800.0,0.0,0.0,4012.0,0.0,0
10379,140000.0,2,university,1.0,1,52,0.0,-1,-1,-1,-1,-1,-1.0,850.0,12340.0,14910.0,44967.0,11669.0,5169.0,12340.0,14910.0,44967.0,11669.0,5169.0,17953.0,0
23934,150000.0,2,university,1.0,1,35,0.0,0,0,0,0,0,0.0,128278.0,131715.0,133625.0,49019.0,44801.0,39742.0,7000.0,6000.0,1800.0,1600.0,2000.0,1700.0,0
16689,150000.0,2,other,2.0,1,30,0.5,1,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1883.0,1883.0,0.0,0.0,0.0,1883.0,0.0,0.0,1
12071,90000.0,2,other,1.0,2,38,0.0,-1,-1,-1,-1,-1,-1.0,380.0,2132.0,0.0,1066.0,1752.0,569.0,2132.0,0.0,1066.0,1752.0,569.0,2132.0,0
7788,50000.0,2,high school,1.0,0,59,1.5,0,0,-2,-2,-2,-2.0,25775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3082,120000.0,2,other,2.0,1,34,1.0,-1,-1,0,-1,-1,-1.0,882.0,6531.0,6313.0,1100.0,1330.0,830.0,6900.0,5037.0,1100.0,1330.0,3800.0,2037.0,0
29247,200000.0,2,university,1.0,2,48,0.0,-2,-2,-1,-1,0,0.0,2233.0,6731.0,1374.0,24836.0,23348.0,7058.0,6734.0,1374.0,74836.0,0.0,250.0,55892.0,0
3384,300000.0,2,high school,2.0,0,24,3.0,-1,0,0,-1,0,-1.0,7571.0,6156.0,5475.0,13581.0,13930.0,14000.0,1181.0,1475.0,13581.0,349.0,14070.0,268.0,1
15768,60000.0,1,high school,2.0,1,57,0.0,0,0,0,0,0,0.0,15602.0,16629.0,17638.0,17989.0,18383.0,21781.0,1284.0,1293.0,644.0,684.0,3721.0,761.0,0
17964,60000.0,1,university,1.0,0,42,0.0,2,2,2,2,2,0.0,4136.0,6355.0,7604.0,7603.0,7332.0,7712.0,2300.0,1500.0,270.0,0.0,500.0,500.0,1
28914,260000.0,2,other,2.0,1,30,0.0,0,0,0,0,0,0.0,89538.0,82621.0,78236.0,49417.0,21226.0,23174.0,4000.0,2092.0,1333.0,769.0,2300.0,0.0,0
8084,30000.0,2,university,2.0,1,26,2.0,0,0,-1,0,0,0.0,17341.0,-1030.0,29718.0,27417.0,28489.0,28427.0,485.0,31509.0,1500.0,1502.0,1500.0,3000.0,0
14619,100000.0,2,university,1.0,1,42,0.0,-1,0,0,0,0,0.0,976.0,5476.0,10303.0,11007.0,11254.0,5934.0,4500.0,5000.0,1000.0,5200.0,1052.0,4000.0,1
2004,50000.0,1,other,2.0,2,36,0.5,1,2,2,2,0,0.0,49845.0,51215.0,47074.0,18853.0,19405.0,19237.0,2505.0,2300.0,0.0,1000.0,800.0,1000.0,0
22333,280000.0,1,university,1.0,2,28,2.0,0,0,0,0,0,0.0,24189.0,25294.0,26667.0,26926.0,27492.0,28333.0,1500.0,1800.0,1000.0,1000.0,1300.0,1000.0,0
5863,130000.0,2,university,2.0,2,35,0.0,0,0,0,-2,-2,-2.0,1923.0,1995.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
5562,360000.0,2,university,1.0,0,51,2.0,-1,-1,-1,-1,-1,-1.0,19155.0,1473.0,1430.0,18697.0,659.0,781.0,1473.0,1430.0,18740.0,659.0,781.0,1557.0,0
29154,230000.0,1,university,2.0,1,28,1.0,0,0,0,0,0,0.0,31875.0,31611.0,32411.0,34162.0,34884.0,35569.0,2000.0,2000.0,4000.0,2000.0,2000.0,1500.0,0
3753,220000.0,2,other,2.0,2,35,1.0,-1,-1,-1,-1,-1,,8304.0,11526.0,1270.0,0.0,1121.0,500.0,11526.0,1282.0,0.0,1121.0,500.0,0.0,1
20115,200000.0,2,university,1.0,2,40,1.0,-2,-2,-2,-2,-2,-2.0,39929.0,32910.0,17965.0,9846.0,13621.0,10466.0,33000.0,18000.0,9900.0,13650.0,10500.0,9900.0,0
4241,350000.0,1,other,2.0,0,29,0.0,0,0,0,0,-2,-2.0,16476.0,21256.0,25750.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0
26778,360000.0,1,other,1.0,2,37,1.0,-2,-2,-2,-2,-2,-2.0,-40.0,8147.0,1564.0,4941.0,2666.0,588.0,8187.0,1571.0,4965.0,2679.0,590.0,529.0,0
21499,240000.0,2,university,1.0,0,34,1.0,0,0,0,0,-1,0.0,77126.0,59832.0,45054.0,39245.0,75742.0,39389.0,5005.0,2116.0,1200.0,75742.0,0.0,62282.0,0
16005,50000.0,2,other,2.0,0,23,1.0,0,0,0,0,0,-1.0,40756.0,48482.0,47226.0,11151.0,-2897.0,48211.0,10000.0,2500.0,3002.0,1500.0,52000.0,1900.0,1
8295,160000.0,2,university,1.0,0,36,1.0,-1,-1,-1,-1,-1,-1.0,2511.0,2242.0,6109.0,2500.0,2689.0,0.0,2242.0,6745.0,2500.0,2689.0,0.0,0.0,1
13287,10000.0,1,high school,2.0,2,24,0.0,1,3,2,3,2,0.0,5530.0,5792.0,6050.0,5808.0,5569.0,5876.0,500.0,500.0,0.0,0.0,400.0,364.0,1
6950,80000.0,2,university,2.0,0,35,0.0,0,0,0,0,0,0.0,28590.0,27635.0,26808.0,27680.0,26658.0,27324.0,1500.0,1600.0,3400.0,1300.0,3000.0,2000.0,0
4187,80000.0,2,high school,1.0,2,42,1.5,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5640,100000.0,2,university,2.0,0,25,2.0,0,0,0,0,0,0.0,59219.0,60464.0,61956.0,63228.0,64561.0,66025.0,2197.0,2500.0,2300.0,2350.0,2540.0,4920.0,0
11438,20000.0,1,university,2.0,0,24,2.0,2,2,4,4,4,4.0,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24829,50000.0,1,university,2.0,2,24,0.0,0,0,0,0,0,0.0,19839.0,20231.0,20142.0,19920.0,19722.0,20437.0,1328.0,1315.0,703.0,723.0,1050.0,668.0,0
23786,190000.0,1,other,1.0,0,42,0.5,-1,-1,-1,-1,-1,-1.0,7776.0,3706.0,7517.0,2168.0,4918.0,5300.0,3706.0,7523.0,2168.0,5300.0,3000.0,0.0,0
15600,150000.0,2,high school,1.0,1,45,3.0,0,0,0,0,0,0.0,47372.0,42652.0,42306.0,41579.0,40669.0,39301.0,2000.0,2100.0,1837.0,1400.0,1486.0,1572.0,0
5346,50000.0,1,university,2.0,1,30,2.0,0,0,0,0,0,0.0,50995.0,50882.0,32777.0,32081.0,29598.0,29648.0,2500.0,1500.0,1226.0,1059.0,2000.0,1138.0,0
14472,220000.0,2,university,1.0,0,37,0.0,2,0,-1,-1,0,0.0,2345.0,2572.0,15.0,947.0,631.0,715.0,1007.0,16.0,1578.0,0.0,400.0,1.0,1
10691,260000.0,1,high school,1.0,0,39,3.0,0,0,-1,-1,-1,2.0,3518.0,0.0,2551.0,-139.0,2311.0,47.0,0.0,2551.0,0.0,2450.0,0.0,5800.0,0
6524,300000.0,1,other,2.0,0,27,1.0,1,-1,-1,-2,-1,-1.0,0.0,11174.0,0.0,0.0,3330.0,3330.0,11174.0,0.0,0.0,3330.0,3330.0,3330.0,0
4583,240000.0,2,university,2.0,1,30,1.0,-2,-2,-2,-2,-2,-2.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,92.0,0.0,92.0,0.0,1883.0,0
23599,130000.0,2,other,1.0,1,23,0.5,1,2,-1,-1,-1,-1.0,126885.0,62717.0,29615.0,22110.0,15352.0,10452.0,239.0,29615.0,22135.0,15352.0,10452.0,4623.0,0
13349,110000.0,1,university,2.0,2,51,1.0,0,0,0,0,0,0.0,25707.0,26740.0,27871.0,28858.0,29541.0,27977.0,1400.0,1500.0,1400.0,1000.0,1000.0,760.0,1
7469,20000.0,2,other,2.0,0,22,0.5,-2,-2,-2,-2,-2,-1.0,-9.0,-9.0,904.0,304.0,0.0,302.0,0.0,913.0,304.0,0.0,302.0,7676.0,0
21738,20000.0,2,high school,2.0,2,34,0.0,1,2,2,2,2,0.0,19381.0,20359.0,19360.0,20421.0,19832.0,18052.0,1600.0,300.0,1700.0,0.0,804.0,1000.0,0
14212,100000.0,2,other,1.0,2,40,0.0,-1,-1,-1,0,-1,-1.0,390.0,390.0,780.0,390.0,390.0,7140.0,390.0,780.0,0.0,390.0,7140.0,1230.0,0
1405,220000.0,1,university,1.0,2,32,2.0,-1,-1,-1,-1,-1,-1.0,1565.0,3067.0,5797.0,1195.0,1797.0,1195.0,3082.0,5820.0,1198.0,1802.0,1198.0,1802.0,0
28212,30000.0,1,university,2.0,2,32,0.0,0,0,2,2,0,0.0,26742.0,29095.0,30819.0,29214.0,29478.0,23384.0,2800.0,2500.0,0.0,910.0,1000.0,1000.0,0
24083,80000.0,1,other,2.0,2,26,0.0,0,0,0,0,0,0.0,67090.0,67229.0,24772.0,20000.0,20000.0,20000.0,2500.0,2089.0,6000.0,200.0,0.0,0.0,0
28942,340000.0,2,university,2.0,2,25,1.0,1,-2,-2,-1,-1,-1.0,0.0,0.0,0.0,1888.0,4777.0,4752.0,0.0,0.0,1888.0,4777.0,4752.0,1888.0,0
5485,40000.0,2,university,1.0,2,45,0.0,1,2,0,0,0,0.0,40910.0,39592.0,40135.0,37403.0,30159.0,27854.0,0.0,2196.0,4.0,603.0,925.0,389.0,0
16339,20000.0,1,university,2.0,2,23,0.0,0,0,2,0,0,-2.0,16831.0,20404.0,19621.0,14051.0,0.0,0.0,4183.0,0.0,281.0,0.0,0.0,0.0,1
22402,80000.0,1,other,2.0,2,27,1.0,-1,-1,-1,-1,-1,-1.0,400.0,600.0,600.0,100.0,900.0,2934.0,600.0,600.0,100.0,900.0,2934.0,0.0,0
6607,60000.0,2,other,2.0,0,24,0.5,2,2,2,2,2,3.0,37356.0,41624.0,40655.0,43974.0,46625.0,45590.0,5200.0,0.0,4000.0,3500.0,0.0,0.0,1
23710,20000.0,2,other,2.0,1,24,0.0,0,0,0,0,0,0.0,19167.0,18925.0,18340.0,18317.0,18747.0,19328.0,1585.0,1700.0,1570.0,1000.0,1000.0,1000.0,0
22885,130000.0,2,university,2.0,1,25,2.0,-1,-1,-1,0,0,0.0,390.0,390.0,36659.0,23150.0,27376.0,33104.0,780.0,36659.0,5000.0,5000.0,7000.0,5000.0,0
29650,110000.0,2,university,1.0,1,39,2.0,0,0,0,0,0,0.0,132062.0,126641.0,120209.0,112912.0,85884.0,87764.0,5000.0,5000.0,3600.0,3200.0,4000.0,3000.0,0
27606,50000.0,1,other,1.0,1,63,0.5,-1,-1,2,-1,-1,-1.0,264.0,528.0,264.0,264.0,264.0,264.0,528.0,0.0,264.0,264.0,264.0,264.0,0
29660,210000.0,2,other,2.0,2,34,0.0,-1,-1,-1,-2,-1,-1.0,300878.0,2250.0,0.0,0.0,692.0,1560.0,2250.0,0.0,0.0,692.0,1560.0,1838.0,0
14672,130000.0,1,other,2.0,2,30,0.0,0,0,0,0,0,0.0,,78524.0,63421.0,60269.0,59984.0,27126.0,3916.0,3000.0,3000.0,3000.0,1000.0,2000.0,0
17092,50000.0,2,university,2.0,1,22,2.0,0,0,0,0,-1,0.0,50784.0,50670.0,50222.0,20013.0,39721.0,30526.0,2300.0,2000.0,1682.0,41803.0,1261.0,1200.0,0
3035,20000.0,2,high school,1.0,2,35,1.5,0,0,0,0,0,0.0,19792.0,19995.0,20269.0,18268.0,19478.0,19885.0,1339.0,1500.0,1290.0,1500.0,704.0,882.0,0
29005,280000.0,2,other,1.0,2,45,0.5,-2,-2,-2,-2,-2,-2.0,26573.0,17597.0,22284.0,20232.0,17567.0,20027.0,18388.0,22302.0,20274.0,17567.0,20027.0,17025.0,0
23541,180000.0,1,high school,1.0,1,41,0.0,2,0,0,0,2,0.0,111786.0,115921.0,117428.0,104153.0,100148.0,98165.0,6000.0,5000.0,9000.0,0.0,5000.0,7130.0,0
8170,200000.0,1,other,1.0,1,39,0.5,0,0,0,0,0,0.0,91415.0,79928.0,23532.0,23632.0,12852.0,5799.0,20387.0,2023.0,5060.0,1549.0,3029.0,8419.0,0
14102,330000.0,2,other,1.0,0,37,1.0,-2,-2,-2,-2,-2,-2.0,726.0,-20.0,10756.0,0.0,442.0,0.0,0.0,10776.0,0.0,442.0,0.0,297.0,0
26338,140000.0,1,other,2.0,2,29,0.0,-2,-2,-2,-2,-2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9923,420000.0,2,university,2.0,2,25,1.0,0,-1,0,0,0,0.0,17685.0,28206.0,122212.0,117835.0,112705.0,111357.0,30553.0,100000.0,4013.0,3822.0,4086.0,3800.0,0
17847,230000.0,2,other,2.0,2,46,6.0,0,0,0,0,0,0.0,221590.0,227397.0,230302.0,186635.0,189896.0,193351.0,10000.0,9000.0,8000.0,8000.0,7500.0,7000.0,0
24692,30000.0,1,university,1.0,2,62,1.0,0,0,0,-2,-2,-2.0,11188.0,2990.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
2679,80000.0,2,high school,2.0,1,22,1.5,0,0,-1,-1,-2,-2.0,37990.0,39400.0,15674.0,-1.0,-1.0,-1.0,2400.0,15674.0,0.0,0.0,0.0,0.0,0
12934,50000.0,1,other,2.0,1,24,1.0,0,0,2,2,2,2.0,29595.0,31798.0,32979.0,32152.0,34668.0,33961.0,3000.0,2000.0,0.0,3200.0,0.0,1600.0,1
11340,20000.0,2,university,1.0,2,42,1.0,0,0,2,2,2,2.0,15379.0,17802.0,19212.0,18608.0,19604.0,19155.0,3000.0,2000.0,0.0,1600.0,0.0,1600.0,1
25659,380000.0,1,university,1.0,1,50,1.0,0,0,0,0,0,0.0,385662.0,294826.0,220022.0,154283.0,35270.0,332270.0,12020.0,9009.0,6109.0,3000.0,332000.0,,1
16349,280000.0,2,other,2.0,2,29,1.0,-1,-1,-1,-1,-1,-1.0,4356.0,12345.0,2663.0,867.0,3060.0,858.0,12384.0,2664.0,867.0,3060.0,858.0,3193.0,0
